index, number,insert_comparisons,search_comparisons
1515,3509,14,29
1516,4676,16,33
1517,6773,15,31
1518,1814,15,31
1519,3446,16,33
1520,2410,15,31
1521,1331,12,25
1522,443,18,37
1523,1930,11,23
1524,1254,14,29
1525,7545,6,13
1526,8813,10,21
1527,1559,12,25
1528,2339,15,31
1529,1620,11,23
1530,2678,15,31
1531,7906,11,23
1532,854,13,27
1533,9287,18,37
1534,9033,6,13
1535,4862,10,21
1536,5166,17,35
1537,3379,15,31
1538,888,10,21
1539,1432,9,19
1540,556,18,37
1541,6950,17,35
1542,5831,12,25
1543,2051,19,39
1544,2341,16,33
1545,4562,13,27
1546,5201,16,31
1547,5711,12,25
1548,1525,12,25
1549,5632,11,23
1550,905,8,17
1551,2592,15,31
1552,1782,16,33
1553,1828,13,27
1554,8404,8,17
1555,8988,13,27
1556,4290,19,37
1557,6435,11,23
1558,3957,18,37
1559,1572,8,11
1560,7350,9,19
1561,4722,18,37
1562,2968,20,41
1563,2854,19,39
1564,3655,16,33
1565,7264,18,37
1566,7075,15,31
1567,1011,15,31
1568,1961,20,41
1569,2471,19,39
1570,3866,17,35
1571,4429,16,33
1572,1102,11,19
1573,6255,14,29
1574,1523,13,27
1575,1203,12,25
1576,348,7,15
1577,1892,12,25
1578,9321,17,35
1579,704,13,23
1580,3426,14,29
1581,760,12,25
1582,4148,15,31
1583,6385,13,27
1584,9739,14,29
1585,7468,10,21
1586,7353,10,21
1587,3382,16,33
1588,1636,11,23
1589,6828,13,27
1590,8526,14,29
1591,7034,14,29
1592,2507,17,35
1593,2360,15,31
1594,881,9,19
1595,9094,8,17
1596,1177,11,17
1597,5754,17,35
1598,7865,10,21
1599,3731,22,45
1600,1202,13,27
1601,1141,16,33
1602,5229,18,37
1603,7519,8,17
1604,7321,14,27
1605,6218,15,23
1606,4340,14,29
1607,7650,11,17
1608,7065,15,31
1609,4081,21,43
1610,6957,17,35
1611,2561,11,23
1612,6354,12,25
1613,726,11,23
1614,1888,16,33
1615,5378,15,31
1616,3889,14,27
1617,8530,14,27
1618,1251,15,31
1619,4193,16,33
1620,8083,9,19
1621,2540,16,33
1622,9266,16,23
1623,9298,18,37
1624,9179,15,31
1625,5855,9,19
1626,7257,19,39
1627,2297,15,31
1628,754,13,27
1629,8174,11,23
1630,2740,20,41
1631,3367,16,33
1632,2814,16,33
1633,8869,7,15
1634,8121,10,21
1635,4997,17,35
1636,4519,11,23
1637,817,12,23
1638,8404,9,17
1639,1686,11,19
1640,2565,13,27
1641,6339,11,23
1642,3443,17,35
1643,6855,14,29
1644,9006,14,29
1645,2097,16,33
1646,4755,20,41
1647,2475,18,37
1648,8175,12,25
1649,302,9,11
1650,6891,16,33
1651,933,13,27
1652,9448,14,29
1653,1548,11,23
1654,439,19,39
1655,4836,13,27
1656,1677,8,17
1657,8766,12,25
1658,5768,10,9
1659,2406,16,33
1660,747,12,23
1661,3170,17,35
1662,554,19,39
1663,5382,15,31
1664,5832,13,27
1665,9519,18,19
1666,5750,17,35
1667,9896,10,21
1668,9021,6,13
1669,4796,14,29
1670,9817,20,41
1671,5960,11,23
1672,1560,13,27
1673,1649,11,23
1674,789,14,29
1675,7901,12,21
1676,3869,15,29
1677,66,10,21
1678,1526,13,27
1679,5699,12,19
1680,6718,16,33
1681,8617,9,19
1682,6664,16,27
1683,7385,9,19
1684,2571,13,25
1685,1523,14,27
1686,7223,14,29
1687,5240,18,37
1688,3419,15,31
1689,3502,15,31
1690,7382,10,21
1691,870,11,19
1692,7771,8,17
1693,784,16,31
1694,8308,11,23
1695,362,14,29
1696,3926,17,35
1697,9196,15,31
1698,6924,15,29
1699,3984,15,31
1700,950,12,25
1701,8753,12,25
1702,8365,10,21
1703,8239,12,25
1704,1705,11,23
1705,6308,14,29
1706,9993,7,15
1707,4282,21,43
1708,7224,15,31
1709,9519,19,19
1710,5729,13,27
1711,964,20,41
1712,8277,13,27
1713,8154,12,25
1714,5793,11,23
1715,6071,15,31
1716,5315,17,35
1717,7065,16,31
1718,2312,16,33
1719,4454,14,21
1720,5226,16,25
1721,3014,20,41
1722,6971,15,31
1723,7873,11,23
1724,2234,14,29
1725,7984,13,27
1726,523,18,37
1727,6777,17,35
1728,944,13,19
1729,83,12,23
1730,3284,16,33
1731,3301,17,35
1732,3143,17,35
1733,5754,18,35
1734,5814,11,23
1735,1413,9,19
1736,9761,16,33
1737,2691,15,31
1738,3193,14,29
1739,5013,16,33
1740,3607,18,37
1741,2274,16,33
1742,7341,8,17
1743,996,15,31
1744,9021,7,13
1745,8601,9,13
1746,2336,16,33
1747,3781,20,41
1748,9336,18,37
1749,4167,16,23
1750,3780,21,43
1751,1541,10,21
1752,8100,10,21
1753,3566,17,35
1754,3936,18,37
1755,9567,14,29
1756,5570,14,29
1757,4201,17,35
1758,5397,15,31
1759,9916,11,23
1760,2607,14,29
1761,7677,10,21
1762,9300,19,39
1763,9855,15,31
1764,539,17,35
1765,3023,21,43
1766,5918,12,25
1767,720,11,23
1768,2664,13,25
1769,8182,13,27
1770,8124,10,17
1771,6151,12,25
1772,1345,13,27
1773,2611,15,31
1774,2784,17,35
1775,9180,16,33
1776,4221,15,31
1777,8495,10,21
1778,4412,16,29
1779,508,18,37
1780,1780,17,35
1781,1283,9,19
1782,2754,20,41
1783,687,12,25
1784,9377,19,39
1785,9198,16,33
1786,6043,16,33
1787,3607,19,37
1788,7465,11,23
1789,258,9,19
1790,348,8,15
1791,8491,11,19
1792,4811,14,29
1793,8016,14,29
1794,2277,17,35
1795,4390,16,33
1796,792,15,31
1797,246,9,19
1798,6108,15,31
1799,2057,13,27
1800,9221,15,31
1801,6246,15,31
1802,9818,21,43
1803,2488,18,37
1804,1486,11,23
1805,664,11,23
1806,468,16,31
1807,4020,16,33
1808,7630,13,19
1809,1379,11,21
1810,1277,10,21
1811,7748,11,23
1812,6348,13,27
1813,9336,19,37
1814,1273,12,25
1815,6730,15,31
1816,4872,11,23
1817,31,9,19
1818,1125,16,33
1819,4691,15,31
1820,1399,12,25
1821,9446,15,31
1822,2006,16,33
1823,8030,12,25
1824,5323,18,37
1825,454,17,35
1826,5120,20,41
1827,1921,12,25
1828,5350,17,35
1829,8505,9,19
1830,264,9,15
1831,904,9,19
1832,1184,13,27
1833,890,11,23
1834,1675,9,13
1835,4784,18,37
1836,4407,15,31
1837,7339,9,19
1838,5247,17,35
1839,6372,14,27
1840,6567,16,33
1841,2413,18,37
1842,2251,17,35
1843,8501,10,21
1844,2235,15,31
1845,2331,17,35
1846,7827,12,25
1847,5791,12,25
1848,3970,16,33
1849,6728,16,33
1850,5383,16,33
1851,5177,15,31
1852,1877,17,29
1853,3674,14,29
1854,685,13,27
1855,1949,10,19
1856,2088,17,35
1857,2119,13,27
1858,3563,18,33
1859,665,12,25
1860,6686,18,37
1861,8575,11,23
1862,9785,17,35
1863,7861,11,23
1864,9410,16,33
1865,4970,18,35
1866,7159,15,31
1867,8070,11,23
1868,1508,12,25
1869,9396,18,35
1870,1195,15,29
1871,4979,17,31
1872,4065,19,33
1873,8997,15,31
1874,3950,17,35
1875,4502,10,21
1876,2423,19,39
1877,5046,14,29
1878,119,12,25
1879,2949,17,35
1880,4534,11,23
1881,6033,17,35
1882,5079,17,35
1883,4466,15,31
1884,1658,10,21
1885,5624,12,25
1886,6983,16,33
1887,4319,16,33
1888,4921,19,39
1889,1753,18,35
1890,6175,15,31
1891,3110,12,25
1892,1064,8,15
1893,929,12,25
1894,1449,11,23
1895,8648,14,29
1896,4931,19,39
1897,3582,18,37
1898,5334,18,37
1899,3348,16,33
1900,9676,14,29
1901,6057,17,35
1902,1599,5,11
1903,5402,16,33
1904,9492,17,35
1905,4612,12,25
1906,6894,17,35
1907,6225,16,33
1908,920,14,29
1909,880,10,21
1910,3373,17,35
1911,102,11,23
1912,7997,12,25
1913,9699,15,31
1914,6543,17,35
1915,694,13,27
1916,4527,12,25
1917,1064,9,15
1918,6878,12,25
1919,3261,15,31
1920,1047,13,27
1921,342,8,17
1922,4357,14,29
1923,480,16,33
1924,7467,12,25
1925,7430,9,17
1926,2319,14,29
1927,4104,20,41
1928,650,15,31
1929,671,12,15
1930,8096,10,21
1931,5888,13,27
1932,2360,16,31
1933,3476,14,29
1934,3427,15,31
1935,9393,18,37
1936,7927,12,25
1937,8817,9,17
1938,8899,9,19
1939,2876,11,23
1940,2759,21,43
1941,8466,12,25
1942,8189,13,27
1943,1496,11,23
1944,1503,12,25
1945,1093,11,23
1946,7238,20,41
1947,7964,14,29
1948,8060,12,25
1949,992,16,33
1950,1097,12,25
1951,319,8,17
1952,5097,17,35
1953,4950,18,37
1954,5108,17,35
1955,5502,14,29
1956,1440,10,21
1957,2406,17,33
1958,372,12,25
1959,191,14,29
1960,6880,13,27
1961,7956,14,29
1962,173,14,29
1963,1395,13,27
1964,5728,14,29
1965,4732,21,39
1966,1166,14,29
1967,2752,21,43
1968,3554,16,33
1969,8949,11,23
1970,613,13,27
1971,704,14,23
1972,1228,12,25
1973,2291,18,37
1974,9919,12,25
1975,4804,15,31
1976,1299,14,29
1977,3055,16,33
1978,1923,13,27
1979,7422,8,17
1980,856,13,25
1981,3338,16,33
1982,9584,13,27
1983,6621,17,35
1984,3576,16,33
1985,5951,12,25
1986,5491,14,27
1987,6874,13,27
1988,5087,18,37
1989,4345,15,31
1990,5566,15,31
1991,7987,14,29
1992,4108,20,41
1993,6006,13,27
1994,1893,13,27
1995,8149,13,27
1996,8043,12,25
1997,9834,20,41
1998,7450,7,15
1999,1935,10,19
2000,7967,15,31
2001,2886,14,29
2002,8284,13,27
2003,3621,17,35
2004,8942,10,21
2005,2075,17,35
2006,3132,17,35
2007,4514,11,23
2008,1042,12,25
2009,5578,16,33
2010,960,19,39
2011,3410,13,27
2012,7004,15,31
2013,189,15,31
2014,5963,12,25
2015,8415,9,19
2016,5932,12,25
2017,7035,15,31
2018,8172,13,27
2019,4794,15,31
2020,7694,12,25
2021,8664,13,27
2022,4310,15,27
2023,924,14,29
2024,1927,14,29
2025,7627,10,21
2026,880,11,21
2027,4862,12,21
2028,7521,9,19
2029,5717,13,27
2030,9662,14,29
2031,8518,11,23
2032,164,14,29
2033,7358,9,19
2034,992,17,33
2035,8114,10,21
2036,5701,13,27
2037,7234,21,37
2038,1610,7,15
2039,5770,13,27
2040,7331,12,25
2041,8124,11,17
2042,7540,7,15
2043,4545,15,31
2044,9919,13,25
2045,3330,13,25
2046,8610,10,21
2047,9836,18,33
2048,716,13,27
2049,9665,15,31
2050,1414,10,21
2051,967,20,41
2052,3416,16,33
2053,3242,16,33
2054,7764,9,19
2055,7556,7,15
2056,2873,12,25
2057,13,8,17
2058,5895,12,25
2059,1749,18,37
2060,4475,13,27
2061,6245,16,33
2062,4402,16,33
2063,6428,11,23
2064,6553,18,37
2065,4101,21,43
2066,650,16,31
2067,8337,11,19
2068,3403,14,29
2069,5809,10,21
2070,50,11,23
2071,3300,18,37
2072,3103,12,25
2073,1776,16,33
2074,455,17,33
2075,2643,12,25
2076,5738,16,33
2077,1472,9,19
2078,9581,14,29
2079,7374,9,19
2080,6656,16,33
2081,8618,10,21
2082,777,13,27
2083,297,6,13
2084,6355,13,27
2085,4583,15,27
2086,2465,19,39
2087,4322,17,35
2088,8585,12,25
2089,9828,22,45
2090,5760,19,39
2091,531,18,37
2092,9169,15,31
2093,2210,13,27
2094,1951,19,35
2095,1946,12,25
2096,2647,13,27
2097,3698,16,33
2098,7536,7,15
2099,5480,11,23
2100,2198,13,27
2101,8303,12,25
2102,3436,16,33
2103,6951,18,37
2104,4237,18,29
2105,9851,16,33
2106,1329,13,27
2107,3792,20,41
2108,7157,16,33
2109,4719,18,37
2110,148,12,25
2111,2635,15,31
2112,7122,17,35
2113,7517,9,19
2114,189,16,31
2115,7495,11,23
2116,9944,14,29
2117,4424,17,35
2118,8003,15,27
2119,13,9,17
2120,879,11,11
2121,5351,18,37
2122,2133,15,31
2123,1664,8,15
2124,1194,15,31
2125,4101,22,43
2126,1803,14,29
2127,2008,17,35
2128,9669,16,33
2129,1741,16,33
2130,6460,15,31
2131,9472,17,35
2132,3262,16,33
2133,2148,14,29
2134,4897,10,21
2135,7228,16,33
2136,5718,14,29
2137,7287,18,37
2138,1850,16,33
2139,8351,12,25
2140,5127,20,41
2141,1175,14,29
2142,3567,16,25
2143,9580,15,31
2144,7351,11,23
2145,2226,14,29
2146,9178,16,33
2147,475,17,35
2148,334,9,19
2149,5892,13,25
2150,2115,16,33
2151,8542,14,29
2152,8981,14,29
2153,2638,13,27
2154,2268,17,35
2155,4340,15,29
2156,2863,15,31
2157,9333,19,35
2158,8207,10,21
2159,366,14,29
2160,5180,16,33
2161,2670,13,27
2162,596,12,25
2163,6209,14,19
2164,3260,17,35
2165,1705,12,23
2166,9543,17,35
2167,1451,12,21
2168,2705,16,33
2169,6795,16,33
2170,9306,20,41
2171,4345,16,31
2172,1624,12,25
2173,337,9,13
2174,6775,16,27
2175,56,12,25
2176,5530,15,31
2177,4689,16,33
2178,4568,13,27
2179,3115,15,29
2180,3005,19,39
2181,1811,15,31
2182,7290,19,39
2183,3405,15,31
2184,1216,13,27
2185,3825,17,35
2186,3487,15,31
2187,2023,17,33
2188,8584,13,27
2189,6715,17,35
2190,6323,14,25
2191,6964,17,31
2192,9684,15,31
2193,1469,7,15
2194,1490,12,25
2195,8626,14,15
2196,8183,14,21
2197,8261,14,29
2198,4472,14,29
2199,7596,6,13
2200,7767,10,21
2201,4400,17,35
2202,6585,15,31
2203,2374,16,33
2204,2418,20,41
2205,5860,10,21
2206,5922,13,27
2207,1033,13,27
2208,1713,11,23
2209,2931,16,33
2210,8783,12,25
2211,9104,9,19
2212,1695,11,23
2213,1934,12,25
2214,9695,15,27
2215,4290,20,37
2216,8859,9,19
2217,8824,8,11
2218,8708,13,27
2219,8609,11,23
2220,5483,12,25
2221,285,10,21
2222,3296,19,39
2223,5793,12,23
2224,5556,13,27
2225,8131,9,19
2226,2445,14,29
2227,2861,16,29
2228,9512,17,35
2229,32,10,21
2230,459,16,31
2231,3223,14,17
2232,8112,11,23
2233,6668,17,35
2234,9407,17,35
2235,702,14,29
2236,1530,13,23
2237,1096,13,27
2238,6377,15,31
2239,1829,14,29
2240,3364,17,29
2241,2751,22,45
2242,9847,15,31
2243,2562,12,25
2244,5626,13,27
2245,5708,13,23
2246,4713,19,39
2247,4932,20,41
2248,5052,15,31
2249,8092,11,23
2250,3685,17,35
2251,5033,15,31
2252,1715,12,25
2253,5477,12,25
2254,5484,13,27
2255,1502,13,27
2256,2581,14,29
2257,4264,18,37
2258,7900,11,23
2259,6552,19,39
2260,2519,16,33
2261,2163,13,27
2262,7495,12,23
2263,6547,20,41
2264,2819,17,35
2265,3481,16,33
2266,788,15,31
2267,169,15,31
2268,1243,8,17
2269,1862,16,33
2270,5493,13,25
2271,6885,15,15
2272,2588,15,31
2273,3262,17,33
2274,8617,11,19
2275,4649,17,35
2276,582,13,25
2277,3973,17,35
2278,9714,12,25
2279,9725,13,27
2280,3115,16,29
2281,3701,18,37
2282,2537,17,35
2283,968,21,43
2284,6454,13,27
2285,187,15,31
2286,2928,17,35
2287,8323,9,19
2288,7950,14,29
2289,2018,19,39
2290,7897,12,19
2291,6076,15,31
2292,7963,15,31
2293,3957,19,37
2294,4790,16,25
2295,5369,14,29
2296,3913,18,37
2297,8031,13,27
2298,4881,11,23
2299,9279,16,33
2300,3162,17,35
2301,9829,23,47
2302,4300,13,27
2303,5761,20,41
2304,8897,10,21
2305,6886,16,33
2306,3243,18,37
2307,2492,19,39
2308,6140,13,27
2309,34,9,17
2310,5745,18,37
2311,2643,14,25
2312,8241,13,27
2313,9961,9,19
2314,1144,17,35
2315,7590,7,15
2316,8205,11,23
2317,933,14,27
2318,421,18,37
2319,1144,18,35
2320,3496,12,21
2321,1323,12,25
2322,9771,17,35
2323,2081,18,37
2324,8701,14,29
2325,2718,17,35
2326,3535,16,33
2327,5377,16,25
2328,5289,17,35
2329,1285,11,15
2330,5900,13,27
2331,807,13,27
2332,1618,12,25
2333,7437,7,15
2334,5816,12,25
2335,5905,14,29
2336,6442,13,27
2337,3825,18,35
2338,8550,15,31
2339,9189,16,33
2340,1827,14,29
2341,1354,13,27
2342,8606,10,21
2343,8319,9,19
2344,262,9,19
2345,7266,18,37
2346,9290,19,39
2347,9275,17,29
2348,2655,13,27
2349,9469,18,29
2350,9202,17,35
2351,1669,9,19
2352,5691,12,25
2353,8186,15,31
2354,6458,15,31
2355,8415,10,19
2356,4772,19,39
2357,8838,8,17
2358,5834,14,29
2359,4611,13,27
2360,5484,14,27
2361,5827,13,27
2362,3662,17,35
2363,4570,14,29
2364,4729,20,37
2365,215,7,15
2366,3967,18,37
2367,1581,8,17
2368,4016,16,33
2369,3127,15,31
2370,8355,13,27
2371,4874,12,25
2372,9269,17,35
2373,2325,15,31
2374,5008,18,37
2375,968,22,43
2376,9185,16,25
2377,9319,18,37
2378,9591,13,27
2379,4670,16,33
2380,7589,8,17
2381,4475,14,27
2382,4190,17,35
2383,7794,12,25
2384,8414,10,21
2385,9160,15,31
2386,6494,16,33
2387,430,18,37
2388,8313,12,25
2389,710,15,31
2390,5775,14,29
2391,6231,17,35
2392,441,19,35
2393,6481,14,29
2394,8048,13,27
2395,5280,14,29
2396,1639,12,25
2397,4458,15,31
2398,2971,21,43
2399,7708,8,15
2400,586,14,29
2401,1614,10,21
2402,7608,9,19
2403,5652,14,29
2404,5575,15,31
2405,9803,17,35
2406,3649,17,35
2407,2696,17,35
2408,2426,18,37
2409,369,13,27
2410,9191,16,33
2411,1161,15,31
2412,9046,11,23
2413,6021,15,31
2414,5059,17,35
2415,1462,8,17
2416,185,16,29
2417,1340,14,29
2418,1247,11,23
2419,7749,12,25
2420,6948,18,37
2421,8117,11,23
2422,2198,14,27
2423,8517,12,25
2424,6281,15,31
2425,1384,14,29
2426,4536,13,13
2427,225,8,13
2428,2517,17,27
2429,5086,19,39
2430,5187,17,35
2431,4327,12,25
2432,9761,17,33
2433,9424,17,35
2434,4095,22,45
2435,9130,9,19
2436,1651,12,25
2437,2037,19,39
2438,5208,14,25
2439,726,12,23
2440,3739,23,47
2441,5206,17,35
2442,1906,13,27
2443,402,18,19
2444,8555,16,33
2445,3877,13,25
2446,5160,15,27
2447,5274,15,31
2448,9701,13,19
2449,7902,13,27
2450,2149,15,31
2451,5965,13,27
2452,9324,17,27
2453,540,18,37
2454,9319,19,37
2455,4868,13,27
2456,8228,12,25
2457,286,11,23
2458,1440,11,21
2459,2661,14,29
2460,1323,13,25
2461,3948,18,37
2462,7727,12,25
2463,3830,18,37
2464,4252,17,35
2465,5,9,19
2466,1198,12,23
2467,6118,16,33
2468,3889,15,27
2469,4202,18,37
2470,4045,18,37
2471,1865,17,35
2472,5353,19,39
2473,7473,11,23
2474,544,16,33
2475,1714,13,27
2476,4203,19,39
2477,274,11,19
2478,2597,15,31
2479,4182,18,37
2480,1994,17,35
2481,2566,14,29
2482,9000,16,33
2483,9406,18,37
2484,5113,21,33
2485,4386,16,33
2486,1642,12,25
2487,6573,17,35
2488,8913,9,11
2489,2414,21,43
2490,9903,11,23
2491,9043,12,15
2492,4736,22,45
2493,5354,20,41
2494,4151,15,27
2495,3729,21,43
2496,5252,16,33
2497,4579,15,31
2498,9599,12,25
2499,7230,16,31
2500,5241,19,39
2501,1171,15,31
2502,3737,24,49
2503,6346,14,29
2504,5839,12,23
2505,5815,13,27
2506,4585,16,33
2507,6993,17,35
2508,2335,18,37
2509,8837,9,19
2510,6386,14,29
2511,8258,11,23
2512,575,15,31
2513,9597,13,27
2514,1664,10,15
2515,3904,16,33
2516,7780,8,17
2517,223,8,17
2518,4583,17,27
2519,1736,14,25
2520,1144,19,35
2521,8605,11,23
2522,3900,17,35
2523,5636,15,31
2524,1533,14,29
2525,7779,9,19
2526,1699,10,15
2527,6656,17,33
2528,289,12,25
2529,3220,12,25
2530,5577,17,35
2531,3515,15,31
2532,9682,16,29
2533,279,12,25
2534,4306,13,27
2535,1217,14,29
2536,3939,19,39
2537,4962,16,33
2538,8038,13,27
2539,1334,14,29
2540,5855,11,19
2541,7349,10,21
2542,295,7,11
2543,9925,15,31
2544,8061,13,27
2545,6570,18,37
2546,2838,20,37
2547,4026,17,35
2548,1813,16,29
2549,1083,12,21
2550,8310,13,27
2551,6349,14,29
2552,9603,14,29
2553,7477,11,23
2554,8545,16,33
2555,1904,14,29
2556,441,20,35
2557,3852,18,37
2558,7899,13,27
2559,362,15,29
2560,1530,15,23
2561,3775,22,45
2562,3780,22,43
2563,3062,14,29
2564,6676,18,37
2565,1950,18,11
2566,529,19,39
2567,8645,15,31
2568,3037,20,41
2569,185,17,29
2570,3277,15,31
2571,1339,15,31
2572,386,12,25
2573,1594,7,15
2574,1772,17,35
2575,2265,18,37
2576,1707,12,21
2577,7141,15,31
2578,816,12,21
2579,3078,13,27
2580,4419,18,31
2581,1391,15,31
2582,6672,19,39
2583,7059,16,33
2584,6375,16,33
2585,8189,14,27
2586,7941,13,27
2587,8815,11,23
2588,9517,17,35
2589,1439,11,23
2590,2887,15,31
2591,4953,14,27
2592,9623,14,29
2593,7405,8,17
2594,6152,13,27
2595,9924,16,33
2596,2248,15,31
2597,7376,11,17
2598,862,14,29
2599,1456,8,13
2600,3926,19,35
2601,7300,14,19
2602,2743,23,47
2603,2342,17,35
2604,5344,19,39
2605,3212,12,25
2606,7481,12,25
2607,5172,14,29
2608,3410,14,27
2609,7207,13,27
2610,6728,17,33
2611,1402,9,19
2612,4903,20,31
2613,8034,14,23
2614,2731,20,41
2615,100,12,25
2616,959,20,41
2617,8750,12,25
2618,2864,16,33
2619,6073,16,33
2620,2305,17,35
2621,7027,14,29
2622,2623,14,29
2623,5651,15,31
2624,3250,19,39
2625,8581,14,29
2626,237,9,19
2627,6896,18,37
2628,678,14,29
2629,9142,10,21
2630,2978,22,45
2631,2056,14,23
2632,4806,16,33
2633,8204,12,25
2634,4477,13,27
2635,1184,14,27
2636,6707,18,37
2637,9076,11,23
2638,3302,18,33
2639,1967,17,35
2640,778,14,29
2641,7047,12,25
2642,4532,13,27
2643,4239,18,35
2644,8057,13,27
2645,2060,14,29
2646,8768,10,21
2647,1286,14,21
2648,1952,20,41
2649,4943,17,35
2650,1386,16,33
2651,4885,12,25
2652,8908,9,19
2653,6801,15,31
2654,2907,16,33
2655,8337,12,19
2656,5104,18,37
2657,9551,16,33
2658,9179,17,31
2659,8272,15,31
2660,4501,11,23
2661,6759,12,19
2662,3763,19,39
2663,7974,16,33
2664,2980,23,47
2665,2568,15,31
2666,9349,20,41
2667,673,13,27
2668,401,13,27
2669,7449,8,17
2670,9867,10,21
2671,2786,18,37
2672,7754,13,27
2673,9181,17,35
2674,3790,21,43
2675,2173,15,31
2676,6927,19,25
2677,4214,15,31
2678,3512,16,33
2679,2626,15,27
2680,6437,12,25
2681,328,10,21
2682,7179,12,25
2683,5197,16,33
2684,4918,21,43
2685,9407,18,35
2686,5363,14,29
2687,5706,14,29
2688,8684,12,25
2689,8643,16,33
2690,3418,17,35
2691,9854,17,35
2692,5582,16,33
2693,9435,18,37
2694,6555,19,39
2695,4626,12,25
2696,8697,11,23
2697,1680,11,23
2698,1065,10,21
2699,5121,21,43
2700,4450,15,31
2701,9060,12,25
2702,3184,18,37
2703,8420,9,19
2704,5691,13,25
2705,4978,16,33
2706,6892,18,37
2707,8988,16,27
2708,1124,17,35
2709,6631,17,35
2710,441,21,35
2711,176,15,31
2712,5060,17,33
2713,2849,21,43
2714,3979,16,33
2715,5687,13,27
2716,9720,14,29
2717,4887,13,27
2718,9760,17,35
2719,8344,13,25
2720,3196,13,27
2721,7498,8,15
2722,7298,13,27
2723,640,13,27
2724,1272,13,27
2725,539,19,35
2726,3904,17,33
2727,9780,18,37
2728,4076,22,45
2729,3533,17,35
2730,6160,16,25
2731,343,9,19
2732,2367,17,35
2733,8795,13,25
2734,6782,18,37
2735,9247,17,35
2736,6116,17,35
2737,3581,19,33
2738,3528,18,37
2739,1667,11,23
2740,8510,10,21
2741,6679,19,39
2742,1181,14,21
2743,3415,17,35
2744,1414,11,21
2745,9923,17,35
2746,1123,18,37
2747,6540,18,37
2748,954,21,23
2749,209,9,19
2750,7848,13,27
2751,1953,21,43
2752,9720,15,29
2753,8299,13,27
2754,6923,15,31
2755,9439,19,39
2756,4412,17,29
2757,366,15,29
2758,348,9,15
2759,6323,15,25
2760,8646,16,33
2761,3270,16,33
2762,9537,17,35
2763,893,8,15
2764,5919,14,23
2765,8472,13,27
2766,3403,16,29
2767,6297,14,29
2768,2429,17,33
2769,214,8,17
2770,7289,20,41
2771,9771,19,35
2772,7974,17,33
2773,3119,17,35
2774,7643,12,25
2775,8641,17,35
2776,962,21,43
2777,5045,16,33
2778,777,15,27
2779,9444,20,41
2780,51,13,27
2781,4803,16,33
2782,5060,18,33
2783,4590,17,35
2784,3977,15,31
2785,1007,16,33
2786,2301,18,37
2787,2722,18,37
2788,9937,16,33
2789,1676,10,21
2790,4102,23,47
2791,9497,16,33
2792,2110,14,29
2793,8275,16,33
2794,630,14,25
2795,57,13,27
2796,3435,17,35
2797,6835,15,31
2798,9473,18,37
2799,7419,9,19
2800,8208,11,23
2801,5110,18,37
2802,6294,15,31
2803,524,19,39
2804,9427,19,39
2805,4406,17,35
2806,9882,9,19
2807,2804,19,39
2808,9344,21,43
2809,560,19,39
2810,3478,17,35
2811,6518,16,33
2812,6700,19,39
2813,2263,19,39
2814,1581,9,17
2815,4967,19,39
2816,1863,18,37
2817,9964,9,19
2818,5201,18,31
2819,9539,18,37
2820,5504,15,31
2821,5854,10,21
2822,2598,16,33
2823,2428,17,31
2824,509,19,39
2825,2012,19,39
2826,2774,17,31
2827,2628,16,29
2828,1499,14,29
2829,2322,16,33
2830,630,15,25
2831,1117,17,35
2832,3363,16,33
2833,2884,15,31
2834,7033,15,31
2835,8190,15,31
2836,3806,18,37
2837,5924,14,29
2838,9940,17,35
2839,2441,18,37
2840,6842,16,33
2841,3818,15,27
2842,4290,21,37
2843,2459,18,29
2844,7149,15,31
2845,7573,6,13
2846,6809,16,33
2847,8612,11,23
2848,3913,19,37
2849,6221,17,35
2850,1293,15,31
2851,3832,18,35
2852,2561,13,23
2853,2282,19,39
2854,5251,17,35
2855,597,14,17
2856,2827,18,37
2857,4026,18,35
2858,3833,19,39
2859,9366,21,43
2860,7718,10,21
2861,7535,8,17
2862,4500,12,17
2863,1015,16,33
2864,9054,12,25
2865,7624,11,23
2866,6057,18,35
2867,5769,14,29
2868,3070,14,29
2869,7218,15,31
2870,1840,17,35
2871,7512,8,17
2872,5605,10,21
2873,2717,18,37
2874,9414,18,37
2875,2396,17,29
2876,3133,18,37
2877,3715,18,37
2878,8290,14,29
2879,1709,13,27
2880,5304,18,37
2881,2439,19,39
2882,9083,10,21
2883,4890,14,29
2884,6347,15,31
2885,8971,10,21
2886,7927,14,25
2887,7372,10,21
2888,2687,17,35
2889,6100,16,33
2890,39,11,23
2891,2534,16,33
2892,725,12,25
2893,4770,19,39
2894,2385,15,27
2895,3088,12,25
2896,7242,20,41
2897,2266,19,39
2898,1054,13,27
2899,4997,19,35
2900,7436,8,17
2901,294,6,13
2902,6054,18,37
2903,9257,18,37
2904,7964,16,29
2905,6769,16,33
2906,5112,19,39
2907,5727,15,31
2908,7412,7,15
2909,2299,19,39
2910,3855,19,39
2911,25,9,19
2912,5851,11,17
2913,4596,18,37
2914,1601,6,13
2915,9665,17,31
2916,7590,8,15
2917,3622,18,37
2918,169,16,31
2919,8472,14,27
2920,1122,19,31
2921,1635,12,25
2922,7688,13,27
2923,1438,12,25
2924,175,16,33
2925,481,17,35
2926,343,10,19
2927,5665,13,27
2928,2831,19,39
