index, number,insert_comparisons,search_comparisons
1592,1592,11,21
1593,1593,11,21
1594,1594,11,21
1595,1595,11,21
1596,1596,11,21
1597,1597,11,21
1598,1598,11,21
1599,1599,11,21
1600,1600,11,21
1601,1601,11,21
1602,1602,11,21
1603,1603,11,21
1604,1604,11,21
1605,1605,11,21
1606,1606,11,21
1607,1607,11,21
1608,1608,11,21
1609,1609,11,21
1610,1610,11,21
1611,1611,11,21
1612,1612,11,21
1613,1613,11,21
1614,1614,11,21
1615,1615,11,21
1616,1616,11,21
1617,1617,11,21
1618,1618,11,21
1619,1619,11,21
1620,1620,11,21
1621,1621,11,21
1622,1622,11,21
1623,1623,11,21
1624,1624,11,21
1625,1625,11,21
1626,1626,11,21
1627,1627,11,21
1628,1628,11,21
1629,1629,11,21
1630,1630,11,21
1631,1631,11,21
1632,1632,11,21
1633,1633,11,21
1634,1634,11,21
1635,1635,11,21
1636,1636,11,21
1637,1637,11,21
1638,1638,11,21
1639,1639,11,21
1640,1640,11,21
1641,1641,11,21
1642,1642,11,21
1643,1643,11,21
1644,1644,11,21
1645,1645,11,21
1646,1646,11,21
1647,1647,11,21
1648,1648,11,21
1649,1649,11,21
1650,1650,11,21
1651,1651,11,21
1652,1652,11,21
1653,1653,11,21
1654,1654,11,21
1655,1655,11,21
1656,1656,11,21
1657,1657,11,21
1658,1658,11,21
1659,1659,11,21
1660,1660,11,21
1661,1661,11,21
1662,1662,11,21
1663,1663,11,21
1664,1664,11,21
1665,1665,11,21
1666,1666,11,21
1667,1667,11,21
1668,1668,11,21
1669,1669,11,21
1670,1670,11,21
1671,1671,11,21
1672,1672,11,21
1673,1673,11,21
1674,1674,11,21
1675,1675,11,21
1676,1676,11,21
1677,1677,11,21
1678,1678,11,21
1679,1679,11,21
1680,1680,11,21
1681,1681,11,21
1682,1682,11,21
1683,1683,11,21
1684,1684,11,21
1685,1685,11,21
1686,1686,11,21
1687,1687,11,21
1688,1688,11,21
1689,1689,11,21
1690,1690,11,21
1691,1691,11,21
1692,1692,11,21
1693,1693,11,21
1694,1694,11,21
1695,1695,11,21
1696,1696,11,21
1697,1697,11,21
1698,1698,11,21
1699,1699,11,21
1700,1700,11,21
1701,1701,11,21
1702,1702,11,21
1703,1703,11,21
1704,1704,11,21
1705,1705,11,21
1706,1706,11,21
1707,1707,11,21
1708,1708,11,21
1709,1709,11,21
1710,1710,11,21
1711,1711,11,21
1712,1712,11,21
1713,1713,11,21
1714,1714,11,21
1715,1715,11,21
1716,1716,11,21
1717,1717,11,21
1718,1718,11,21
1719,1719,11,21
1720,1720,11,21
1721,1721,11,21
1722,1722,11,21
1723,1723,11,21
1724,1724,11,21
1725,1725,11,21
1726,1726,11,21
1727,1727,11,21
1728,1728,11,21
1729,1729,11,21
1730,1730,11,21
1731,1731,11,21
1732,1732,11,21
1733,1733,11,21
1734,1734,11,21
1735,1735,11,21
1736,1736,11,21
1737,1737,11,21
1738,1738,11,21
1739,1739,11,21
1740,1740,11,21
1741,1741,11,21
1742,1742,11,21
1743,1743,11,21
1744,1744,11,21
1745,1745,11,21
1746,1746,11,21
1747,1747,11,21
1748,1748,11,21
1749,1749,11,21
1750,1750,11,21
1751,1751,11,21
1752,1752,11,21
1753,1753,11,21
1754,1754,11,21
1755,1755,11,21
1756,1756,11,21
1757,1757,11,21
1758,1758,11,21
1759,1759,11,21
1760,1760,11,21
1761,1761,11,21
1762,1762,11,21
1763,1763,11,21
1764,1764,11,21
1765,1765,11,21
1766,1766,11,21
1767,1767,11,21
1768,1768,11,21
1769,1769,11,21
1770,1770,11,21
1771,1771,11,21
1772,1772,11,21
1773,1773,11,21
1774,1774,11,21
1775,1775,11,21
1776,1776,11,21
1777,1777,11,21
1778,1778,11,21
1779,1779,11,21
1780,1780,11,21
1781,1781,11,21
1782,1782,11,21
1783,1783,11,21
1784,1784,11,21
1785,1785,11,21
1786,1786,11,21
1787,1787,11,21
1788,1788,11,21
1789,1789,11,21
1790,1790,11,21
1791,1791,11,21
1792,1792,11,21
1793,1793,11,21
1794,1794,11,21
1795,1795,11,21
1796,1796,11,21
1797,1797,11,21
1798,1798,11,21
1799,1799,11,21
1800,1800,11,21
1801,1801,11,21
1802,1802,11,21
1803,1803,11,21
1804,1804,11,21
1805,1805,11,21
1806,1806,11,21
1807,1807,11,21
1808,1808,11,21
1809,1809,11,21
1810,1810,11,21
1811,1811,11,21
1812,1812,11,21
1813,1813,11,21
1814,1814,11,21
1815,1815,11,21
1816,1816,11,21
1817,1817,11,21
1818,1818,11,21
1819,1819,11,21
1820,1820,11,21
1821,1821,11,21
1822,1822,11,21
1823,1823,11,21
1824,1824,11,21
1825,1825,11,21
1826,1826,11,21
1827,1827,11,21
1828,1828,11,21
1829,1829,11,21
1830,1830,11,21
1831,1831,11,21
1832,1832,11,21
1833,1833,11,21
1834,1834,11,21
1835,1835,11,21
1836,1836,11,21
1837,1837,11,21
1838,1838,11,21
1839,1839,11,21
1840,1840,11,21
1841,1841,11,21
1842,1842,11,21
1843,1843,11,21
1844,1844,11,21
1845,1845,11,21
1846,1846,11,21
1847,1847,11,21
1848,1848,11,21
1849,1849,11,21
1850,1850,11,21
1851,1851,11,21
1852,1852,11,21
1853,1853,11,21
1854,1854,11,21
1855,1855,11,21
1856,1856,11,21
1857,1857,11,21
1858,1858,11,21
1859,1859,11,21
1860,1860,11,21
1861,1861,11,21
1862,1862,11,21
1863,1863,11,21
1864,1864,11,21
1865,1865,11,21
1866,1866,11,21
1867,1867,11,21
1868,1868,11,21
1869,1869,11,21
1870,1870,11,21
1871,1871,11,21
1872,1872,11,21
1873,1873,11,21
1874,1874,11,21
1875,1875,11,21
1876,1876,11,21
1877,1877,11,21
1878,1878,11,21
1879,1879,11,21
1880,1880,11,21
1881,1881,11,21
1882,1882,11,21
1883,1883,11,21
1884,1884,11,21
1885,1885,11,21
1886,1886,11,21
1887,1887,11,21
1888,1888,11,21
1889,1889,11,21
1890,1890,11,21
1891,1891,11,21
1892,1892,11,21
1893,1893,11,21
1894,1894,11,21
1895,1895,11,21
1896,1896,11,21
1897,1897,11,21
1898,1898,11,21
1899,1899,11,21
1900,1900,11,21
1901,1901,11,21
1902,1902,11,21
1903,1903,11,21
1904,1904,11,21
1905,1905,11,21
1906,1906,11,21
1907,1907,11,21
1908,1908,11,21
1909,1909,11,21
1910,1910,11,21
1911,1911,11,21
1912,1912,11,21
1913,1913,11,21
1914,1914,11,21
1915,1915,11,21
1916,1916,11,21
1917,1917,11,21
1918,1918,11,21
1919,1919,11,21
1920,1920,11,21
1921,1921,11,21
1922,1922,11,21
1923,1923,11,21
1924,1924,11,21
1925,1925,11,21
1926,1926,11,21
1927,1927,11,21
1928,1928,11,21
1929,1929,11,21
1930,1930,11,21
1931,1931,11,21
1932,1932,11,21
1933,1933,11,21
1934,1934,11,21
1935,1935,11,21
1936,1936,11,21
1937,1937,11,21
1938,1938,11,21
1939,1939,11,21
1940,1940,11,21
1941,1941,11,21
1942,1942,11,21
1943,1943,11,21
1944,1944,11,21
1945,1945,11,21
1946,1946,11,21
1947,1947,11,21
1948,1948,11,21
1949,1949,11,21
1950,1950,11,21
1951,1951,11,21
1952,1952,11,21
1953,1953,11,21
1954,1954,11,21
1955,1955,11,21
1956,1956,11,21
1957,1957,11,21
1958,1958,11,21
1959,1959,11,21
1960,1960,11,21
1961,1961,11,21
1962,1962,11,21
1963,1963,11,21
1964,1964,11,21
1965,1965,11,21
1966,1966,11,21
1967,1967,11,21
1968,1968,11,21
1969,1969,11,21
1970,1970,11,21
1971,1971,11,21
1972,1972,11,21
1973,1973,11,21
1974,1974,11,21
1975,1975,11,21
1976,1976,11,21
1977,1977,11,21
1978,1978,11,21
1979,1979,11,21
1980,1980,11,21
1981,1981,11,21
1982,1982,11,21
1983,1983,11,21
1984,1984,11,21
1985,1985,11,21
1986,1986,11,21
1987,1987,11,21
1988,1988,11,21
1989,1989,11,21
1990,1990,11,21
1991,1991,11,21
1992,1992,11,21
1993,1993,11,21
1994,1994,11,21
1995,1995,11,21
1996,1996,11,21
1997,1997,11,21
1998,1998,11,21
1999,1999,11,21
2000,2000,11,21
2001,2001,11,21
2002,2002,11,21
2003,2003,11,21
2004,2004,11,21
2005,2005,11,21
2006,2006,11,21
2007,2007,11,21
2008,2008,11,21
2009,2009,11,21
2010,2010,11,21
2011,2011,11,21
2012,2012,11,21
2013,2013,11,21
2014,2014,11,21
2015,2015,11,21
2016,2016,11,21
2017,2017,11,21
2018,2018,11,21
2019,2019,11,21
2020,2020,11,21
2021,2021,11,21
2022,2022,11,21
2023,2023,11,21
2024,2024,11,21
2025,2025,11,21
2026,2026,11,21
2027,2027,11,21
2028,2028,11,21
2029,2029,11,21
2030,2030,11,21
2031,2031,11,21
2032,2032,11,21
2033,2033,11,21
2034,2034,11,21
2035,2035,11,21
2036,2036,11,21
2037,2037,11,21
2038,2038,11,21
2039,2039,11,21
2040,2040,11,21
2041,2041,11,21
2042,2042,11,21
2043,2043,11,21
2044,2044,11,21
2045,2045,11,21
2046,2046,11,21
2047,2047,11,23
2048,2048,12,23
2049,2049,12,23
2050,2050,12,23
2051,2051,12,23
2052,2052,12,23
2053,2053,12,23
2054,2054,12,23
2055,2055,12,23
2056,2056,12,23
2057,2057,12,23
2058,2058,12,23
2059,2059,12,23
2060,2060,12,23
2061,2061,12,23
2062,2062,12,23
2063,2063,12,23
2064,2064,12,23
2065,2065,12,23
2066,2066,12,23
2067,2067,12,23
2068,2068,12,23
2069,2069,12,23
2070,2070,12,23
2071,2071,12,23
2072,2072,12,23
2073,2073,12,23
2074,2074,12,23
2075,2075,12,23
2076,2076,12,23
2077,2077,12,23
2078,2078,12,23
2079,2079,12,23
2080,2080,12,23
2081,2081,12,23
2082,2082,12,23
2083,2083,12,23
2084,2084,12,23
2085,2085,12,23
2086,2086,12,23
2087,2087,12,23
2088,2088,12,23
2089,2089,12,23
2090,2090,12,23
2091,2091,12,23
2092,2092,12,23
2093,2093,12,23
2094,2094,12,23
2095,2095,12,23
2096,2096,12,23
2097,2097,12,23
2098,2098,12,23
2099,2099,12,23
2100,2100,12,23
2101,2101,12,23
2102,2102,12,23
2103,2103,12,23
2104,2104,12,23
2105,2105,12,23
2106,2106,12,23
2107,2107,12,23
2108,2108,12,23
2109,2109,12,23
2110,2110,12,23
2111,2111,12,23
2112,2112,12,23
2113,2113,12,23
2114,2114,12,23
2115,2115,12,23
2116,2116,12,23
2117,2117,12,23
2118,2118,12,23
2119,2119,12,23
2120,2120,12,23
2121,2121,12,23
2122,2122,12,23
2123,2123,12,23
2124,2124,12,23
2125,2125,12,23
2126,2126,12,23
2127,2127,12,23
2128,2128,12,23
2129,2129,12,23
2130,2130,12,23
2131,2131,12,23
2132,2132,12,23
2133,2133,12,23
2134,2134,12,23
2135,2135,12,23
2136,2136,12,23
2137,2137,12,23
2138,2138,12,23
2139,2139,12,23
2140,2140,12,23
2141,2141,12,23
2142,2142,12,23
2143,2143,12,23
2144,2144,12,23
2145,2145,12,23
2146,2146,12,23
2147,2147,12,23
2148,2148,12,23
2149,2149,12,23
2150,2150,12,23
2151,2151,12,23
2152,2152,12,23
2153,2153,12,23
2154,2154,12,23
2155,2155,12,23
2156,2156,12,23
2157,2157,12,23
2158,2158,12,23
2159,2159,12,23
2160,2160,12,23
2161,2161,12,23
2162,2162,12,23
2163,2163,12,23
2164,2164,12,23
2165,2165,12,23
2166,2166,12,23
2167,2167,12,23
2168,2168,12,23
2169,2169,12,23
2170,2170,12,23
2171,2171,12,23
2172,2172,12,23
2173,2173,12,23
2174,2174,12,23
2175,2175,12,23
2176,2176,12,23
2177,2177,12,23
2178,2178,12,23
2179,2179,12,23
2180,2180,12,23
2181,2181,12,23
2182,2182,12,23
2183,2183,12,23
2184,2184,12,23
2185,2185,12,23
2186,2186,12,23
2187,2187,12,23
2188,2188,12,23
2189,2189,12,23
2190,2190,12,23
2191,2191,12,23
2192,2192,12,23
2193,2193,12,23
2194,2194,12,23
2195,2195,12,23
2196,2196,12,23
2197,2197,12,23
2198,2198,12,23
2199,2199,12,23
2200,2200,12,23
2201,2201,12,23
2202,2202,12,23
2203,2203,12,23
2204,2204,12,23
2205,2205,12,23
2206,2206,12,23
2207,2207,12,23
2208,2208,12,23
2209,2209,12,23
2210,2210,12,23
2211,2211,12,23
2212,2212,12,23
2213,2213,12,23
2214,2214,12,23
2215,2215,12,23
2216,2216,12,23
2217,2217,12,23
2218,2218,12,23
2219,2219,12,23
2220,2220,12,23
2221,2221,12,23
2222,2222,12,23
2223,2223,12,23
2224,2224,12,23
2225,2225,12,23
2226,2226,12,23
2227,2227,12,23
2228,2228,12,23
2229,2229,12,23
2230,2230,12,23
2231,2231,12,23
2232,2232,12,23
2233,2233,12,23
2234,2234,12,23
2235,2235,12,23
2236,2236,12,23
2237,2237,12,23
2238,2238,12,23
2239,2239,12,23
2240,2240,12,23
2241,2241,12,23
2242,2242,12,23
2243,2243,12,23
2244,2244,12,23
2245,2245,12,23
2246,2246,12,23
2247,2247,12,23
2248,2248,12,23
2249,2249,12,23
2250,2250,12,23
2251,2251,12,23
2252,2252,12,23
2253,2253,12,23
2254,2254,12,23
2255,2255,12,23
2256,2256,12,23
2257,2257,12,23
2258,2258,12,23
2259,2259,12,23
2260,2260,12,23
2261,2261,12,23
2262,2262,12,23
2263,2263,12,23
2264,2264,12,23
2265,2265,12,23
2266,2266,12,23
2267,2267,12,23
2268,2268,12,23
2269,2269,12,23
2270,2270,12,23
2271,2271,12,23
2272,2272,12,23
2273,2273,12,23
2274,2274,12,23
2275,2275,12,23
2276,2276,12,23
2277,2277,12,23
2278,2278,12,23
2279,2279,12,23
2280,2280,12,23
2281,2281,12,23
2282,2282,12,23
2283,2283,12,23
2284,2284,12,23
2285,2285,12,23
2286,2286,12,23
2287,2287,12,23
2288,2288,12,23
2289,2289,12,23
2290,2290,12,23
2291,2291,12,23
2292,2292,12,23
2293,2293,12,23
2294,2294,12,23
2295,2295,12,23
2296,2296,12,23
2297,2297,12,23
2298,2298,12,23
2299,2299,12,23
2300,2300,12,23
2301,2301,12,23
2302,2302,12,23
2303,2303,12,23
2304,2304,12,23
2305,2305,12,23
2306,2306,12,23
2307,2307,12,23
2308,2308,12,23
2309,2309,12,23
2310,2310,12,23
2311,2311,12,23
2312,2312,12,23
2313,2313,12,23
2314,2314,12,23
2315,2315,12,23
2316,2316,12,23
2317,2317,12,23
2318,2318,12,23
2319,2319,12,23
2320,2320,12,23
2321,2321,12,23
2322,2322,12,23
2323,2323,12,23
2324,2324,12,23
2325,2325,12,23
2326,2326,12,23
2327,2327,12,23
2328,2328,12,23
2329,2329,12,23
2330,2330,12,23
2331,2331,12,23
2332,2332,12,23
2333,2333,12,23
2334,2334,12,23
2335,2335,12,23
2336,2336,12,23
2337,2337,12,23
2338,2338,12,23
2339,2339,12,23
2340,2340,12,23
2341,2341,12,23
2342,2342,12,23
2343,2343,12,23
2344,2344,12,23
2345,2345,12,23
2346,2346,12,23
2347,2347,12,23
2348,2348,12,23
2349,2349,12,23
2350,2350,12,23
2351,2351,12,23
2352,2352,12,23
2353,2353,12,23
2354,2354,12,23
2355,2355,12,23
2356,2356,12,23
2357,2357,12,23
2358,2358,12,23
2359,2359,12,23
2360,2360,12,23
2361,2361,12,23
2362,2362,12,23
2363,2363,12,23
2364,2364,12,23
2365,2365,12,23
2366,2366,12,23
2367,2367,12,23
2368,2368,12,23
2369,2369,12,23
2370,2370,12,23
2371,2371,12,23
2372,2372,12,23
2373,2373,12,23
2374,2374,12,23
2375,2375,12,23
2376,2376,12,23
2377,2377,12,23
2378,2378,12,23
2379,2379,12,23
2380,2380,12,23
2381,2381,12,23
2382,2382,12,23
2383,2383,12,23
2384,2384,12,23
2385,2385,12,23
2386,2386,12,23
2387,2387,12,23
2388,2388,12,23
2389,2389,12,23
2390,2390,12,23
2391,2391,12,23
2392,2392,12,23
2393,2393,12,23
2394,2394,12,23
2395,2395,12,23
2396,2396,12,23
2397,2397,12,23
2398,2398,12,23
2399,2399,12,23
2400,2400,12,23
2401,2401,12,23
2402,2402,12,23
2403,2403,12,23
2404,2404,12,23
2405,2405,12,23
2406,2406,12,23
2407,2407,12,23
2408,2408,12,23
2409,2409,12,23
2410,2410,12,23
2411,2411,12,23
2412,2412,12,23
2413,2413,12,23
2414,2414,12,23
2415,2415,12,23
2416,2416,12,23
2417,2417,12,23
2418,2418,12,23
2419,2419,12,23
2420,2420,12,23
2421,2421,12,23
2422,2422,12,23
2423,2423,12,23
2424,2424,12,23
2425,2425,12,23
2426,2426,12,23
2427,2427,12,23
2428,2428,12,23
2429,2429,12,23
2430,2430,12,23
2431,2431,12,23
2432,2432,12,23
2433,2433,12,23
2434,2434,12,23
2435,2435,12,23
2436,2436,12,23
2437,2437,12,23
2438,2438,12,23
2439,2439,12,23
2440,2440,12,23
2441,2441,12,23
2442,2442,12,23
2443,2443,12,23
2444,2444,12,23
2445,2445,12,23
2446,2446,12,23
2447,2447,12,23
2448,2448,12,23
2449,2449,12,23
2450,2450,12,23
2451,2451,12,23
2452,2452,12,23
2453,2453,12,23
2454,2454,12,23
2455,2455,12,23
2456,2456,12,23
2457,2457,12,23
2458,2458,12,23
2459,2459,12,23
2460,2460,12,23
2461,2461,12,23
2462,2462,12,23
2463,2463,12,23
2464,2464,12,23
2465,2465,12,23
2466,2466,12,23
2467,2467,12,23
2468,2468,12,23
2469,2469,12,23
2470,2470,12,23
2471,2471,12,23
2472,2472,12,23
2473,2473,12,23
2474,2474,12,23
2475,2475,12,23
2476,2476,12,23
2477,2477,12,23
2478,2478,12,23
2479,2479,12,23
2480,2480,12,23
2481,2481,12,23
2482,2482,12,23
2483,2483,12,23
2484,2484,12,23
2485,2485,12,23
2486,2486,12,23
2487,2487,12,23
2488,2488,12,23
2489,2489,12,23
2490,2490,12,23
2491,2491,12,23
2492,2492,12,23
2493,2493,12,23
2494,2494,12,23
2495,2495,12,23
2496,2496,12,23
2497,2497,12,23
2498,2498,12,23
2499,2499,12,23
2500,2500,12,23
2501,2501,12,23
2502,2502,12,23
2503,2503,12,23
2504,2504,12,23
2505,2505,12,23
2506,2506,12,23
2507,2507,12,23
2508,2508,12,23
2509,2509,12,23
2510,2510,12,23
2511,2511,12,23
2512,2512,12,23
2513,2513,12,23
2514,2514,12,23
2515,2515,12,23
2516,2516,12,23
2517,2517,12,23
2518,2518,12,23
2519,2519,12,23
2520,2520,12,23
2521,2521,12,23
2522,2522,12,23
2523,2523,12,23
2524,2524,12,23
2525,2525,12,23
2526,2526,12,23
2527,2527,12,23
2528,2528,12,23
2529,2529,12,23
2530,2530,12,23
2531,2531,12,23
2532,2532,12,23
2533,2533,12,23
2534,2534,12,23
2535,2535,12,23
2536,2536,12,23
2537,2537,12,23
2538,2538,12,23
2539,2539,12,23
2540,2540,12,23
2541,2541,12,23
2542,2542,12,23
2543,2543,12,23
2544,2544,12,23
2545,2545,12,23
2546,2546,12,23
2547,2547,12,23
2548,2548,12,23
2549,2549,12,23
2550,2550,12,23
2551,2551,12,23
2552,2552,12,23
2553,2553,12,23
2554,2554,12,23
2555,2555,12,23
2556,2556,12,23
2557,2557,12,23
2558,2558,12,23
2559,2559,12,23
2560,2560,12,23
2561,2561,12,23
2562,2562,12,23
2563,2563,12,23
2564,2564,12,23
2565,2565,12,23
2566,2566,12,23
2567,2567,12,23
2568,2568,12,23
2569,2569,12,23
2570,2570,12,23
2571,2571,12,23
2572,2572,12,23
2573,2573,12,23
2574,2574,12,23
2575,2575,12,23
2576,2576,12,23
2577,2577,12,23
2578,2578,12,23
2579,2579,12,23
2580,2580,12,23
2581,2581,12,23
2582,2582,12,23
2583,2583,12,23
2584,2584,12,23
2585,2585,12,23
2586,2586,12,23
2587,2587,12,23
2588,2588,12,23
2589,2589,12,23
2590,2590,12,23
2591,2591,12,23
2592,2592,12,23
2593,2593,12,23
2594,2594,12,23
2595,2595,12,23
2596,2596,12,23
2597,2597,12,23
2598,2598,12,23
2599,2599,12,23
2600,2600,12,23
2601,2601,12,23
2602,2602,12,23
2603,2603,12,23
2604,2604,12,23
2605,2605,12,23
2606,2606,12,23
2607,2607,12,23
2608,2608,12,23
2609,2609,12,23
2610,2610,12,23
2611,2611,12,23
2612,2612,12,23
2613,2613,12,23
2614,2614,12,23
2615,2615,12,23
2616,2616,12,23
2617,2617,12,23
2618,2618,12,23
2619,2619,12,23
2620,2620,12,23
2621,2621,12,23
2622,2622,12,23
2623,2623,12,23
2624,2624,12,23
2625,2625,12,23
2626,2626,12,23
2627,2627,12,23
2628,2628,12,23
2629,2629,12,23
2630,2630,12,23
2631,2631,12,23
2632,2632,12,23
2633,2633,12,23
2634,2634,12,23
2635,2635,12,23
2636,2636,12,23
2637,2637,12,23
2638,2638,12,23
2639,2639,12,23
2640,2640,12,23
2641,2641,12,23
2642,2642,12,23
2643,2643,12,23
2644,2644,12,23
2645,2645,12,23
2646,2646,12,23
2647,2647,12,23
2648,2648,12,23
2649,2649,12,23
2650,2650,12,23
2651,2651,12,23
2652,2652,12,23
2653,2653,12,23
2654,2654,12,23
2655,2655,12,23
2656,2656,12,23
2657,2657,12,23
2658,2658,12,23
2659,2659,12,23
2660,2660,12,23
2661,2661,12,23
2662,2662,12,23
2663,2663,12,23
2664,2664,12,23
2665,2665,12,23
2666,2666,12,23
2667,2667,12,23
2668,2668,12,23
2669,2669,12,23
2670,2670,12,23
2671,2671,12,23
2672,2672,12,23
2673,2673,12,23
2674,2674,12,23
2675,2675,12,23
2676,2676,12,23
2677,2677,12,23
2678,2678,12,23
2679,2679,12,23
2680,2680,12,23
2681,2681,12,23
2682,2682,12,23
2683,2683,12,23
2684,2684,12,23
2685,2685,12,23
2686,2686,12,23
2687,2687,12,23
2688,2688,12,23
2689,2689,12,23
2690,2690,12,23
2691,2691,12,23
2692,2692,12,23
2693,2693,12,23
2694,2694,12,23
2695,2695,12,23
2696,2696,12,23
2697,2697,12,23
2698,2698,12,23
2699,2699,12,23
2700,2700,12,23
2701,2701,12,23
2702,2702,12,23
2703,2703,12,23
2704,2704,12,23
2705,2705,12,23
2706,2706,12,23
2707,2707,12,23
2708,2708,12,23
2709,2709,12,23
2710,2710,12,23
2711,2711,12,23
2712,2712,12,23
2713,2713,12,23
2714,2714,12,23
2715,2715,12,23
2716,2716,12,23
2717,2717,12,23
2718,2718,12,23
2719,2719,12,23
2720,2720,12,23
2721,2721,12,23
2722,2722,12,23
2723,2723,12,23
2724,2724,12,23
2725,2725,12,23
2726,2726,12,23
2727,2727,12,23
2728,2728,12,23
2729,2729,12,23
2730,2730,12,23
2731,2731,12,23
2732,2732,12,23
2733,2733,12,23
2734,2734,12,23
2735,2735,12,23
2736,2736,12,23
2737,2737,12,23
2738,2738,12,23
2739,2739,12,23
2740,2740,12,23
2741,2741,12,23
2742,2742,12,23
2743,2743,12,23
2744,2744,12,23
2745,2745,12,23
2746,2746,12,23
2747,2747,12,23
2748,2748,12,23
2749,2749,12,23
2750,2750,12,23
2751,2751,12,23
2752,2752,12,23
2753,2753,12,23
2754,2754,12,23
2755,2755,12,23
2756,2756,12,23
2757,2757,12,23
2758,2758,12,23
2759,2759,12,23
2760,2760,12,23
2761,2761,12,23
2762,2762,12,23
2763,2763,12,23
2764,2764,12,23
2765,2765,12,23
2766,2766,12,23
2767,2767,12,23
2768,2768,12,23
2769,2769,12,23
2770,2770,12,23
2771,2771,12,23
2772,2772,12,23
2773,2773,12,23
2774,2774,12,23
2775,2775,12,23
2776,2776,12,23
2777,2777,12,23
2778,2778,12,23
2779,2779,12,23
2780,2780,12,23
2781,2781,12,23
2782,2782,12,23
2783,2783,12,23
2784,2784,12,23
2785,2785,12,23
2786,2786,12,23
2787,2787,12,23
2788,2788,12,23
2789,2789,12,23
2790,2790,12,23
2791,2791,12,23
2792,2792,12,23
2793,2793,12,23
2794,2794,12,23
2795,2795,12,23
2796,2796,12,23
2797,2797,12,23
2798,2798,12,23
2799,2799,12,23
2800,2800,12,23
2801,2801,12,23
2802,2802,12,23
2803,2803,12,23
2804,2804,12,23
2805,2805,12,23
2806,2806,12,23
2807,2807,12,23
2808,2808,12,23
2809,2809,12,23
2810,2810,12,23
2811,2811,12,23
2812,2812,12,23
2813,2813,12,23
2814,2814,12,23
2815,2815,12,23
2816,2816,12,23
2817,2817,12,23
2818,2818,12,23
2819,2819,12,23
2820,2820,12,23
2821,2821,12,23
2822,2822,12,23
2823,2823,12,23
2824,2824,12,23
2825,2825,12,23
2826,2826,12,23
2827,2827,12,23
2828,2828,12,23
2829,2829,12,23
2830,2830,12,23
2831,2831,12,23
2832,2832,12,23
2833,2833,12,23
2834,2834,12,23
2835,2835,12,23
2836,2836,12,23
2837,2837,12,23
2838,2838,12,23
2839,2839,12,23
2840,2840,12,23
2841,2841,12,23
2842,2842,12,23
2843,2843,12,23
2844,2844,12,23
2845,2845,12,23
2846,2846,12,23
2847,2847,12,23
2848,2848,12,23
2849,2849,12,23
2850,2850,12,23
2851,2851,12,23
2852,2852,12,23
2853,2853,12,23
2854,2854,12,23
2855,2855,12,23
2856,2856,12,23
2857,2857,12,23
2858,2858,12,23
2859,2859,12,23
2860,2860,12,23
2861,2861,12,23
2862,2862,12,23
2863,2863,12,23
2864,2864,12,23
2865,2865,12,23
2866,2866,12,23
2867,2867,12,23
2868,2868,12,23
2869,2869,12,23
2870,2870,12,23
2871,2871,12,23
2872,2872,12,23
2873,2873,12,23
2874,2874,12,23
2875,2875,12,23
2876,2876,12,23
2877,2877,12,23
2878,2878,12,23
2879,2879,12,23
2880,2880,12,23
2881,2881,12,23
2882,2882,12,23
2883,2883,12,23
2884,2884,12,23
2885,2885,12,23
2886,2886,12,23
2887,2887,12,23
2888,2888,12,23
2889,2889,12,23
2890,2890,12,23
2891,2891,12,23
2892,2892,12,23
2893,2893,12,23
2894,2894,12,23
2895,2895,12,23
2896,2896,12,23
2897,2897,12,23
2898,2898,12,23
2899,2899,12,23
2900,2900,12,23
2901,2901,12,23
2902,2902,12,23
2903,2903,12,23
2904,2904,12,23
2905,2905,12,23
2906,2906,12,23
2907,2907,12,23
2908,2908,12,23
2909,2909,12,23
2910,2910,12,23
2911,2911,12,23
2912,2912,12,23
2913,2913,12,23
2914,2914,12,23
2915,2915,12,23
2916,2916,12,23
2917,2917,12,23
2918,2918,12,23
2919,2919,12,23
2920,2920,12,23
2921,2921,12,23
2922,2922,12,23
2923,2923,12,23
2924,2924,12,23
2925,2925,12,23
2926,2926,12,23
2927,2927,12,23
2928,2928,12,23
2929,2929,12,23
2930,2930,12,23
2931,2931,12,23
2932,2932,12,23
2933,2933,12,23
2934,2934,12,23
2935,2935,12,23
2936,2936,12,23
2937,2937,12,23
2938,2938,12,23
2939,2939,12,23
2940,2940,12,23
2941,2941,12,23
2942,2942,12,23
2943,2943,12,23
2944,2944,12,23
2945,2945,12,23
2946,2946,12,23
2947,2947,12,23
2948,2948,12,23
2949,2949,12,23
2950,2950,12,23
2951,2951,12,23
2952,2952,12,23
2953,2953,12,23
2954,2954,12,23
2955,2955,12,23
2956,2956,12,23
2957,2957,12,23
2958,2958,12,23
2959,2959,12,23
2960,2960,12,23
2961,2961,12,23
2962,2962,12,23
2963,2963,12,23
2964,2964,12,23
2965,2965,12,23
2966,2966,12,23
2967,2967,12,23
2968,2968,12,23
2969,2969,12,23
2970,2970,12,23
2971,2971,12,23
2972,2972,12,23
2973,2973,12,23
2974,2974,12,23
2975,2975,12,23
2976,2976,12,23
2977,2977,12,23
2978,2978,12,23
2979,2979,12,23
2980,2980,12,23
2981,2981,12,23
2982,2982,12,23
2983,2983,12,23
2984,2984,12,23
2985,2985,12,23
2986,2986,12,23
2987,2987,12,23
2988,2988,12,23
2989,2989,12,23
